2025-04-23 19:19:30 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:39 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:39 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:39 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:39 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:40 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:40 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:40 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:40 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:40 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:40 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:40 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:41 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:41 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:41 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:41 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:41 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:41 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:41 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:41 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:41 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:42 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:42 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:42 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:42 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:42 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:42 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:42 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:43 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:43 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:43 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:43 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:43 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:43 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:43 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:43 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:43 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:22:44 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
